weight,firstName,middleName,lastName,currentTeamId,birthDate,height,wyId,foot,shortName,currentNationalTeamId
70,\u00c9tienne,,Didot,3785,1983-07-24,176,25800,right,\u00c9. Didot,null
77,Franck,,Tabanou,3785,1989-01-30,178,25805,left,F. Tabanou,null
76,Emmanuel,,Rivi\u00e8re,3777,1990-03-03,182,25809,right,E. Rivi\u00e8re,null
76,Benjamin,,Andr\u00e9,3774,1990-08-03,180,25826,right,B. Andr\u00e9,null
77,Paul,,Lasne,3787,1989-01-16,186,25829,left,P. Lasne,null
65,Fr\u00e9d\u00e9ric,,Sammaritano,3804,1986-03-23,162,25835,right,F. Sammaritano,null
70,Yoann,,Andreu,3799,1989-05-03,178,25846,right,Y. Andreu,null
73,Kylian,,Mbapp\u00e9 Lottin,3767,1998-12-20,178,353833,right,K. Mbapp\u00e9,4418
80,Faouzi,,Ghoulam,3187,1991-02-01,188,25849,left,F. Ghoulam,16009
82,Isma\u00ebl Ti\u00e9moko,,Diomand\u00e9,3783,1992-08-28,183,25859,right,I. Diomand\u00e9,null
70,Max-Alain,,Gradel,3780,1987-11-30,177,25860,right,M. Gradel,null
77,Josuha,,Guilavogui,2451,1990-09-19,188,25861,right,J. Guilavogui,null
80,Lo\u00efc,,Perrin,3782,1985-08-07,181,25864,right,L. Perrin,null
74,Yoric,,Ravet,2453,1989-09-12,178,25871,right,Y. Ravet,null
78,Thomas,,Heurtaux,3194,1988-07-03,183,25878,right,T. Heurtaux,null
79,J\u00e9r\u00e9my,,Sorbon,3785,1983-08-05,183,25883,right,J. Sorbon,null
72,Fay\u00e7al,,Fajr,3783,1988-08-01,178,25888,right,F. Fajr,16216
76,Romain,,Hamouma,3782,1987-03-29,178,25889,right,R. Hamouma,null
75,Benjamin,,Nivet,3795,1977-01-02,178,25891,right,B. Nivet,null
75,M'Baye Babacar,,Niang,3185,1994-12-19,184,25898,right,M. Niang,19314
80,Denis,,Petri\u0107,3785,1988-05-24,187,25904,right,D. Petri\u0107,null
64,Julian,,Palmieri,3777,1987-12-17,170,25919,left,J. Palmieri,null
77,Nicolas,,de Roussel de Pr\u00e9ville,3772,1991-01-08,182,25923,right,N. de Pr\u00e9ville,null
85,Mamadou,,Samassa,3795,1990-02-16,198,25930,right,M. Samassa,null
74,Fran\u00e7ois,,Bellugou,3795,1987-04-25,188,25937,right,F. Bellugou,null
79,Charly,,Charrier,,1986-05-27,181,25938,right,C. Charrier,null
78,Moustapha Elhadji,,Diallo,3785,1986-05-14,192,25939,right,M. Diallo,null
68,Thibault,,Giresse,,1981-05-25,172,25941,left,T. Giresse,null
84,Gilbert Gianelli,,Imbula Wanga,3780,1992-09-12,186,25942,left,G. Imbula,null
74,Christophe,,Kerbrat,3785,1986-04-02,185,25943,right,C. Kerbrat,null
67,Ewandro Felipe,,de Lima Costa,9623,1996-03-15,176,255322,left,Ewandro,null
73,Ba\u00efssama,,Sankoh,3783,1992-03-20,180,25947,right,B. Sankoh,null
72,Abdul Khaled,,Akiola Ad\u00e9non,3789,1985-07-28,180,25957,right,K. Ad\u00e9non,null
85,Jhon Andr\u00e9s,,C\u00f3rdoba Copete,2463,1993-05-10,185,91519,right,J. C\u00f3rdoba,null
77,Laurent,,Pionnier,,1982-05-24,183,25986,right,L. Pionnier,null
80,Henri,,Bedimo Nsam\u00e8,3771,1984-06-04,180,25988,left,H. Bedimo,null
78,Mathieu,,Deplagne,3795,1991-10-01,183,25990,right,M. Deplagne,null
78,Vitorino,,Hilton da Silva,3787,1977-09-13,180,25993,right,Hilton,null
82,Benjamin,,Stambouli,2449,1990-08-13,180,25995,right,B. Stambouli,null
77,Mapou,,Yanga-Mbiwa,3766,1989-05-15,184,25996,right,M. Yanga-Mbiwa,null
74,Youn\u00e8s,,Belhanda,14503,1990-02-25,175,25998,right,Y. Belhanda,16216
68,R\u00e9my,,Cabella,3782,1990-03-08,171,25999,right,R. Cabella,null
81,Bryan,,Dabo,3176,1992-02-18,186,26000,right,B. Dabo,null
69,Jonathan,,Tinhan,3795,1989-06-01,178,26006,right,J. Tinhan,null
75,Souleymane,,Camara,3787,1982-12-22,174,26008,right,S. Camara,null
88,Olivier,,Giroud,1610,1986-09-30,192,26010,left,O. Giroud,4418
77,Carlos Joel,,Salcedo Hern\u00e1ndez,2462,1993-09-29,188,255387,right,C. Salcedo,15473
78,Benjamin,,Lecomte,3787,1991-04-26,186,26016,right,B. Lecomte,null
89,Simon,,Falette,2462,1992-02-19,184,26021,left,S. Falette,18799
74,Lamine,,Gassama,4522,1989-10-20,181,26022,right,L. Gassama,19314
87,Wesley,,Lautoa,3804,1987-08-25,182,26024,right,W. Lautoa,null
75,Cheick,,Doukour\u00e9,695,1992-09-11,180,26032,right,C. Doukour\u00e9,null
74,Yann,,Jouffre,,1984-07-23,176,26033,left,Y. Jouffre,null
72,Joel Nathaniel,,Campbell Samuels,3254,1992-06-26,178,26038,left,J. Campbell,16871
81,K\u00e9vin,,Monnet-Paquet,3782,1988-08-19,184,26042,right,K. Monnet-Paquet,null
83,Gilles,,Sunu,3799,1991-03-30,181,26044,right,G. Sunu,null
72,Landry,,Bonnefoi,,1983-09-20,184,26046,right,L. Bonnefoi,null
72,Julien,,Ielsch,3789,1983-03-05,173,26055,left,J. Ielsch,null
76,Jonas,,Martin,3779,1990-04-09,184,26065,right,J. Martin,null
77,Lo\u00efc,,Puyo,3799,1988-12-19,182,26068,left,L. Puyo,null
78,Herv\u00e9,,Bazile,3783,1990-03-18,181,26069,left,H. Bazile,17881
79,Lionel Jules,,Carole,680,1991-04-12,178,26084,left,L. Carole,null
93,Florentin,,Pogba,,1990-08-19,189,26085,left,F. Pogba,null
87,Isma\u00ebl,,Traor\u00e9,3799,1986-08-18,184,26086,right,I. Traor\u00e9,null
80,Micka\u00ebl,,Le Bihan,3775,1990-05-16,184,26093,right,M. Le Bihan,null
75,Na\u00efm,,Sliti,3804,1992-07-27,173,26100,right,N. Sliti,16276
85,Salif,,San\u00e9,2449,1990-08-25,196,26115,right,S. San\u00e9,19314
79,Thomas,,Mangani,3799,1987-04-29,183,26120,left,T. Mangani,null
75,Benjamin,,Jeannot,3804,1992-01-22,183,26124,right,B. Jeannot,null
79,Brice,,Samba,3783,1994-04-25,186,26131,left,B. Samba,null
78,Prince-D\u00e9sir,,Gouano,3789,1993-12-24,186,26134,right,P. Gouano,null
77,Maxime,,Le Marchand,3775,1989-10-11,185,26135,left,M. Le Marchand,null
80,Lo\u00efc,,Badiashile Mukinayi,19830,1998-02-05,186,353821,right,L. Badiashile,null
68,Bruno Miguel,,Boialvo Gaspar,3176,1993-04-21,176,222766,right,Bruno Gaspar,null
67,N\u00e9lson,,Cabral Semedo,676,1993-11-16,177,222770,right,N\u00e9lson Semedo,null
66,Johan Andr\u00e9s,,Mojica Palacio,756,1992-08-21,179,91702,left,J. Mojica,12430
66,Claudio,,Beauvue,712,1988-04-16,174,26167,right,C. Beauvue,null
83,Robin,,Zentner,2460,1994-10-28,194,222798,right,R. Zentner,null
71,Djibril,,Sidib\u00e9,19830,1992-07-29,182,26196,right,D. Sidib\u00e9,4418
64,Quentin,,Othon,3779,1988-03-27,162,26200,left,Q. Othon,null
88,Jessy,,Moulin,3782,1986-01-13,185,26216,right,J. Moulin,null
76,Romain,,Sa\u00efss,1629,1990-03-26,190,26226,left,R. Sa\u00efss,16216
93,Alexandre,,Letellier,6408,1990-12-11,193,26245,right,A. Letellier,null
70,Vincent,,Manceau,3799,1989-07-10,176,26265,right,V. Manceau,null
81,F\u00e9r\u00e9bory,,Dor\u00e9,3799,1990-01-21,194,26268,right,F. Dor\u00e9,null
70,Sabri,,Toufiqui,3774,1997-03-30,173,288415,,S. Toufiqui,null
89,Nicolas,,Pallois,3770,1987-09-19,189,26276,left,N. Pallois,null
77,Zin\u00e9dine,,Machach,3187,1996-01-05,184,288423,right,Z. Machach,null
79,Anthony,,Gon\u00e7alves,3779,1986-03-06,178,26285,right,A. Gon\u00e7alves,null
73,Cristiano,,Lombardi,3219,1995-08-19,179,255670,right,C. Lombardi,null
78,A\u00efssa,,Mandi,684,1991-10-22,184,26307,right,A. Mandi,16009
72,Romain,,Amalfitano,3804,1989-08-27,175,26311,right,R. Amalfitano,null
82,Lucas,,Deaux,3785,1988-12-26,188,26314,right,L. Deaux,null
75,Leonardo,,Spinazzola,3172,1993-03-25,186,190167,right,L. Spinazzola,null
86,Antonio,,Santurro,3166,1992-02-29,192,190168,right,A. Santurro,null
82,Paul,,Baysse,3772,1988-05-18,185,26332,right,P. Baysse,null
77,Santiago Juan,,Gentiletti Selak,,1985-01-09,182,26336,left,S. Gentiletti,null
82,Luca,,Rossettini,3193,1985-05-09,187,20776,right,L. Rossettini,null
81,Philipp,,Lienhart,2453,1996-07-11,185,255732,right,P. Lienhart,9109
75,Rodney,,Wallace Burns,32556,1988-06-17,182,59126,left,R. Wallace,16871
85,Baptiste,,Reynet,3804,1990-10-28,185,26365,right,B. Reynet,null
68,Abdoulaye,,Bamba,3799,1990-04-25,182,26368,right,A. Bamba,null
70,Samuel,,Souprayen,3194,1989-02-02,187,26373,left,S. Souprayen,null
76,C\u00e9dric,,Varrault,,1980-01-30,182,26374,right,C. Varrault,null
77,Sekou,,Baradji,3789,1984-04-24,183,26378,left,S. Baradji,null
74,Benjamin,,Corgnet,3779,1987-04-06,180,26381,right,B. Corgnet,null
64,Ga\u00ebl,,Kakuta,3789,1991-06-21,173,26384,left,G. Kakuta,18538
80,Younousse,,Sankhar\u00e9,3772,1989-09-10,184,26389,left,Y. Sankhar\u00e9,null
82,Damien,,Da Silva,3783,1988-05-17,184,26399,right,D. Da Silva,null
69,Bernard,,Tekpetey,2449,1997-09-03,172,419629,right,B. Tekpetey,null
75,Guy Adolphe,,N'Gosso Massouma,,1985-01-11,185,26414,right,G. N'Gosso,null
67,J\u00e9r\u00e9my,,Cordoval,3795,1990-01-12,167,26433,right,J. Cordoval,null
72,Taulant Ragip,,Xhaka,6407,1991-03-28,172,49981,right,T. Xhaka,8731
75,Pol Mikel,,Lirola Kosok,3315,1997-08-13,183,354123,right,Pol Lirola,1604
70,Ozan,,Tufan,4487,1995-03-23,179,223071,right,O. Tufan,4687
78,Kenny,,Lala,3779,1991-10-03,178,26498,right,K. Lala,null
74,Renaud,,Cohade,3777,1984-09-29,180,26508,right,R. Cohade,null
65,Mathieu,,Dossevi,3777,1988-02-12,172,26512,right,M. Dossevi,18374
80,Carlos Alberto,,S\u00e1nchez Moreno,1633,1986-02-06,182,26518,right,C. S\u00e1nchez,12430
79,Romain,,Genevois,3783,1987-10-28,182,26528,right,R. Genevois,null
78,Prince,,Oniangu\u00e9,3799,1988-11-04,190,26539,right,P. Oniangu\u00e9,null
80,Jeremy,,Blayac,3779,1983-06-13,187,26543,right,J. Blayac,null
71,Billy,,Ketkeophomphone,3799,1990-03-24,180,26547,right,B. Ketkeophomphone,null
72,Anton,,Miranchuk,13887,1995-10-17,183,288708,right,An. Miranchuk,14358
80,R\u00e9gis,,Gurtner,3789,1986-12-08,183,26583,right,R. Gurtner,null
68,Marcelo,,Brozovi\u0107,3161,1992-11-16,181,69968,right,M. Brozovi\u0107,9598
76,Yannis,,Salibur,3785,1991-01-21,177,26604,left,Y. Salibur,null
79,Diafra,,Sakho,3774,1989-12-24,184,26610,right,D. Sakho,19314
73,Arnaud,,Souquet,3775,1992-02-12,179,26633,right,A. Souquet,null
70,Karl,,Toko Ekambi,3799,1992-09-14,183,26638,right,K. Toko Ekambi,null
74,Daniel,,Wass,692,1989-05-31,181,26652,right,D. Wass,null
78,Alexandre,,Oukidja,3779,1988-07-19,185,26676,right,A. Oukidja,null
69,Chang-Hoon,,Kwon,3804,1994-06-30,174,256084,left,Kwon Chang-Hoon,null
82,Federico,,Peluso,3315,1984-01-20,188,20842,left,F. Peluso,null
68,Ambroise,,Oyongo Bitolo,3787,1991-06-22,175,125076,left,A. Oyongo,null
72,Luca,,Cigarini,3173,1986-06-20,175,20850,right,L. Cigarini,null
73,Jakub,,Jankto,3163,1996-01-19,184,354547,left,J. Jankto,11555
84,Ludovic,,Butelle,3799,1983-04-03,188,26869,right,L. Butelle,null
65,Simone,,Edera,3185,1997-01-09,174,354552,left,S. Edera,3764
75,Idriss,,Saadi,3779,1992-02-08,179,26327,right,I. Saadi,16009
76,Robert,,Bauer,2443,1995-04-09,183,223516,right,R. Bauer,null
77,Florian,,Grillitsch,2482,1995-08-07,187,135561,right,F. Grillitsch,9109
82,Mathieu,,Michel,3799,1991-09-04,188,26938,right,M. Michel,null
74,Maxime,,Poundj\u00e9,3772,1992-08-16,180,26945,left,M. Poundj\u00e9,null
81,\u00d3scar Esau,,Duarte Gait\u00e1n,691,1989-06-03,186,125250,right,\u00d3. Duarte,16871
80,Levin Mete,,\u00d6ztunali,2460,1996-03-15,184,223560,right,L. \u00d6ztunali,3155
65,Nicolas,,Benezet,3785,1991-02-24,170,26956,right,N. Benezet,null
66,Yeltsin Ignacio,,Tejeda Valverde,6434,1992-03-17,177,125268,right,Y. Tejeda,16871
75,Bobby,,Allain,3804,1991-11-28,185,26969,,B. Allain,null
82,Jean-Christophe,,Bouet,3789,1983-07-21,184,26970,right,J. Bouet,null
83,Mathieu,,Gorgelin,3766,1990-08-05,187,26971,left,M. Gorgelin,null
80,Rick,,Karsdorp,3158,1995-02-11,182,289122,right,R. Karsdorp,null
77,Giancarlo,,Gonz\u00e1lez Castro,3166,1988-02-08,186,125286,right,G. Gonz\u00e1lez,16871
81,Matthieu,,Dreyer,3783,1989-03-20,188,27004,right,M. Dreyer,null
0,Sergio,,Arribas Bl\u00e1zquez,712,1995-07-07,0,485794,,Sergio Arribas,null
70,Jefferson Andr\u00e9s,,Lerma Sol\u00eds,1659,1994-10-25,179,255738,right,J. Lerma,12430
70,Danilo,,Cataldi,3219,1994-08-06,180,256478,right,D. Cataldi,null
80,Luca,,Crecco,3162,1995-09-06,183,256479,left,L. Crecco,null
80,Keita,,Bald\u00e9 Diao,3161,1995-03-08,181,256480,right,B. Keita,19314
0,David,,Alba Fern\u00e1ndez,698,1999-05-05,0,551398,,David Alba,null
74,Youssef,,A\u00eft Bennasser,19830,1996-07-07,184,289359,right,Y. A\u00eft Bennasser,16216
75,Yerry Fernando,,Mina Gonz\u00e1lez,1623,1994-09-23,195,256634,right,Y. Mina,12430
87,Sergio Duvan,,C\u00f3rdova Lezama,2481,1997-01-10,188,354997,right,S. C\u00f3rdova,15757
63,Lebogang,,Phiri,3785,1994-11-09,173,256706,right,L. Phiri,null
84,J\u00falio,,Tavares,3804,1988-11-19,187,27354,right,J\u00falio Tavares,null
78,Charalampos,,Lykogiannis,3173,1993-10-22,186,92900,left,C. Lykogiannis,null
82,Vassilis,,Torosidis,3166,1985-06-10,186,92908,right,V. Torosidis,12678
86,Amir,,Abedzadeh,9612,1993-04-26,186,60144,right,A. Abedzadeh,10840
70,Kevin,,Mirallas,12509,1987-10-05,182,92922,right,K. Mirallas,null
76,Ga\u00ebtan,,Bussmann,2453,1991-02-02,184,27393,left,G. Bussmann,null
84,Anto,,Grgic,6421,1996-11-28,188,256776,right,A. Grgic,6704
83,Konstantinos,,Manolas,3158,1991-06-14,189,92966,right,K. Manolas,12678
70,Vitorino Gabriel ,,Pacheco Antunes,698,1987-04-01,176,93000,left,Antunes,null
83,Dimitrios,,Siovas,712,1988-09-16,192,93003,left,D. Siovas,null
83,Guillermo Alfonso,,Marip\u00e1n Loaysa,696,1994-05-06,193,224080,right,G. Marip\u00e1n,null
73,Victorio Maximiliano,,Pereira P\u00e1ez,9606,1984-06-08,173,70116,right,Maxi Pereira,15670
82,Yuri,,Lodygin,13885,1990-05-26,187,93028,right,Y. Lodygin,null
77,St\u00e9phane,,Darbion,3795,1984-03-22,183,93044,left,S. Darbion,null
77,Rodrigo,,Moreno Machado,674,1991-03-06,182,70129,left,Rodrigo,1598
64,Naby Deco,,Ke\u00efta,2975,1995-02-10,172,289711,right,N. Ke\u00efta,null
60,Pablo Ezequiel,,De Blasis,2460,1988-02-04,165,86517,right,P. De Blasis,null
71,Angelo,,Fulgini,3799,1996-08-20,183,256992,right,A. Fulgini,4425
70,Davide,,Calabria,3157,1996-12-06,176,257028,right,D. Calabria,3763
85,Kevin,,Bonifazi,3185,1996-05-19,187,289827,right,K. Bonifazi,null
79,Andi,,Lila,12537,1986-02-12,186,93339,right,A. Lila,8731
75,Leon,,Bailey Butler,2446,1997-08-09,180,388267,left,L. Bailey,null
78,Mikel,,Oyarzabal Ugarte,687,1997-04-21,181,355599,left,Mikel Oyarzabal,1604
81,Giuseppe,,Pezzella,3163,1997-11-29,185,388398,left,G. Pezzella,3763
78,Marlon,,Frey,,1996-03-24,180,257337,right,M. Frey,null
70,Joshua,,Kimmich,2444,1995-02-08,176,224593,right,J. Kimmich,3148
80,Jannik,,Huth,29,1994-04-15,184,224622,right,J. Huth,null
80,Mattia,,Caldara,3172,1994-05-05,187,288663,right,M. Caldara,3757
72,Julian,,Weigl,2447,1995-09-08,186,224677,right,J. Weigl,null
73,Marius,,Wolf,2462,1995-05-27,187,224680,right,M. Wolf,null
79,Michael,,Zetterer,2443,1995-07-12,187,224709,right,M. Zetterer,null
77,Gerrit,,Holtmann,2460,1995-03-25,183,224896,left,G. Holtmann,null
73,Raphael,,Framberger,2481,1995-09-06,179,224965,right,R. Framberger,null
68,Erik,,Thommy,2445,1994-08-20,174,224971,right,E. Thommy,null
67,Marlos,,Moreno Dur\u00e1n,5654,1996-09-20,173,257752,right,M. Moreno,null
66,Julio,,Gracia Gallardo,684,1998-02-10,170,388832,right,Julio Gracia,null
75,Rub\u00e9n,,Duarte S\u00e1nchez,696,1995-10-18,180,225022,left,Rub\u00e9n Duarte,null
69,Aleksandr,,Golovin,19830,1996-05-30,180,257800,right,A. Golovin,14358
72,Enrico,,Brignola,3219,1999-07-08,180,454457,left,E. Brignola,3761
70,Jos\u00e9 Luis,,Morales Nogales,695,1987-07-23,180,225089,right,Jos\u00e9 Luis Morales,null
69,Giovani,,Lo Celso,3767,1996-04-09,177,356237,left,G. Lo Celso,12274
82,Nikola,,Maksimovi\u0107,13888,1991-11-25,193,127524,right,N. Maksimovi\u0107,null
76,Trent,,Sainsbury,11,1992-01-05,183,61395,right,T. Sainsbury,8493
75,Diego,,Hern\u00e1ndez Barriuso ,698,1995-09-19,188,520163,right,Barri,null
76,R\u00faben ,,Santos Gato Alves Dias,9607,1997-05-14,187,258154,right,R\u00faben Dias,9905
83,Lukas,,Klostermann,2975,1996-06-03,189,258252,right,L. Klostermann,3155
77,Benjamin,,Henrichs,2446,1997-02-23,183,258253,right,B. Henrichs,null
75,Gian-Luca,,Waldschmidt,2450,1996-05-19,181,258254,left,L. Waldschmidt,3155
67,Aziz Eraltay,,Behich,4502,1990-12-16,170,61651,left,A. Behich,8493
80,Vuka\u0161in,,Jovanovi\u0107,701,1996-05-17,188,258263,right,V. Jovanovi\u0107,17324
79,Luka,,Jovi\u0107,2462,1997-12-23,181,258264,right,L. Jovi\u0107,17322
71,Rapha\u00ebl Adelino Jos\u00e9,,Guerreiro,2447,1993-12-22,170,28907,left,Rapha\u00ebl Guerreiro,9905
58,Thomas,,Lemar,679,1995-11-12,170,28922,left,T. Lemar,4418
74,Jo\u00e3o Pedro,,Cavaco Cancelo,3161,1994-05-27,182,135903,right,Jo\u00e3o Cancelo,null
69,Jonathan Mat\u00edas,,Urretavizcaya da Luz,15444,1990-03-19,174,70379,right,J. Urretavizcaya,15670
70,Andr\u00e9 Miguel,,Valente Silva,680,1995-11-06,182,135927,right,Andr\u00e9 Silva,9905
74,Felix,,Passlack,2482,1998-05-29,170,356906,right,F. Passlack,3156
72,Yoshinori,,Muto,1613,1992-07-15,179,94764,right,Y. Muto,12913
74,Darko,,Lazovi\u0107,3193,1990-09-15,181,127534,right,D. Lazovi\u0107,null
63,Tim-Henry,,Handwerker,2463,1998-05-19,177,356928,left,T. Handwerker,null
73,Milan,,Rodi\u0107,17090,1991-04-02,185,127560,left,M. Rodi\u0107,17322
62,Gaku,,Shibasaki,698,1992-05-25,175,94828,right,G. Shibasaki,12913
71,Y\u016bya,,\u014csako,2443,1990-05-18,182,94831,right,Y. \u014csako,12913
70,Arnaldo Antonio,,Sanabria Ayala,684,1996-04-04,180,225946,right,A. Sanabria,15516
65,Rub\u00e9n,,Pe\u00f1a Jim\u00e9nez,701,1991-07-18,170,225948,right,Rub\u00e9n Pe\u00f1a,null
79,Milo\u0161,,Joji\u0107,2463,1992-03-19,177,127685,right,M. Joji\u0107,null
75,Diego Javier,,Llorente R\u00edos,687,1993-08-16,186,225996,right,Diego Llorente,null
75,Jorge,,Franco Alviz,696,1993-10-29,184,226005,right,Burgui,null
84,Juraj,,Kucka,4488,1987-02-26,186,21285,right,J. Kucka,14496
82,Filip,,Kosti\u0107,2450,1992-11-01,184,127796,left,F. Kosti\u0107,17322
67,Manuel,,Lazzari,3204,1993-11-29,174,226200,right,M. Lazzari,null
72,Darko,,Bra\u0161anac,712,1992-02-12,178,127928,right,D. Bra\u0161anac,null
82,Khalid,,Bouta\u00efb,4622,1987-04-24,189,29625,right,K. Bouta\u00efb,16216
91,Gabriel Mart\u00edn,,Pe\u00f1alba,714,1984-09-23,194,29642,right,G. Pe\u00f1alba,null
78,Dennis,,Praet,3164,1994-05-14,181,37739,right,D. Praet,null
75,Federico,,Di Francesco,3166,1994-06-14,178,259292,right,F. Di Francesco,null
74,Davide,,Frattesi,3315,1999-09-22,178,423151,right,D. Frattesi,3761
0,Alejandro Guti\u00e9rrez,,Mozo,,1995-04-22,0,488750,,Mozo,null
73,Shaquell,,Moore,695,1996-11-02,179,259524,right,S. Moore,null
76,Luca,,Mazzitelli,3315,1995-11-15,184,292310,right,L. Mazzitelli,null
82,Uro\u0161,,Spaji\u0107,14072,1993-02-13,188,128523,right,U. Spaji\u0107,17322
79,Milad,,Mohammadi,13898,1993-09-29,178,333803,left,M. Mohammadi,10840
65,Gelson Dany,,Batalha Martins,679,1995-05-11,173,227059,right,Gelson Martins,9905
80,Kwasi Okyere,,Wriedt,2444,1994-07-10,188,223546,left,O. Wriedt,null
83,Adalberto,,Pe\u00f1aranda Maestre,683,1997-05-31,185,259946,right,A. Pe\u00f1aranda,15762
78,Erik Alexander,,Exp\u00f3sito Hern\u00e1ndez,714,1996-06-23,184,489417,left,Erik Exp\u00f3sito,null
69,Mart\u00edn,,Aguirregabiria Padilla,696,1996-05-10,178,489488,right,Mart\u00edn,null
70,Carlos,,Mart\u00edn Vigaray,696,1994-09-07,182,250899,right,Carlos Vigaray,null
85,Mauricio,,Lemos Merladet,3315,1995-12-28,186,292991,right,M. Lemos,null
83,Wallace,,Fortuna dos Santos,3162,1994-10-14,191,260250,right,Wallace,6385
75,Aymen,,Barkok,2462,1998-05-21,188,391387,right,A. Barkok,3156
78,Marco,,Friedl,2443,1998-03-16,184,391441,left,M. Friedl,9116
69,Killian,,Jakob,2481,1998-01-25,180,391449,left,K. Jakob,null
91,Nikola,,Milenkovi\u0107,3176,1997-10-12,195,424241,right,N. Milenkovi\u0107,17322
69,Christian,,Pulisic,2447,1998-09-18,172,391530,right,C. Pulisic,8134
0,Florian,,Mayer,2454,1998-03-04,190,391551,right,F. Mayer,null
59,Tatsuya,,Ito,2450,1997-06-26,163,391606,right,T. Ito,12920
80,Paul,,Jaeckel,2451,1998-07-22,189,391643,right,P. Jaeckel,null
77,Jos\u00e9 Mar\u00eda,,Gim\u00e9nez de Vargas,679,1995-01-20,185,227894,right,J. Gim\u00e9nez,15670
80,Sokol,,Cikalleshi,4507,1990-07-27,185,64067,right,S. Cikalleshi,null
78,Bekim,,Balaj,13898,1991-01-11,188,64078,right,B. Balaj,null
70,Oghenekaro,,Etebo,1639,1995-11-09,176,424624,right,O. Etebo,16823
81,Burak,,Y\u0131lmaz,4488,1985-07-15,188,32572,right,B. Y\u0131lmaz,null
70,Daniel,,Ceballos Fern\u00e1ndez,675,1996-08-07,179,326523,right,Dani Ceballos,1604
64,Antonio,,Latorre Grueso,674,1997-11-21,171,326535,left,Toni Lato,1604
69,Ignacio,,Gil de Pareja Vicent,714,1995-09-09,170,293862,right,Nacho Gil,null
75,Adnan,,Januzaj,687,1995-02-05,182,261127,left,A. Januzaj,5629
75,Manuel Henrique,,Tavares Fernandes,13887,1986-02-05,176,32599,right,Manuel Fernandes,9905
76,Reza,,Ghoochannejhad Nournia,10689,1987-09-20,180,38064,left,R. Ghoochannejhad,10840
71,Omar,,Gaber,27533,1992-01-30,174,119987,right,Omar Gaber,16129
84,Aniello,,Viscovo,3197,1999-06-21,190,392395,right,A. Viscovo,null
82,Sven ,,M\u00fcller,2463,1996-02-16,190,228624,right,S. M\u00fcller,null
81,Taleb,,Tawatha,2462,1992-06-21,176,97555,left,T. Tawatha,null
81,Yannick,,Gerhardt,2451,1994-03-13,184,228639,left,Y. Gerhardt,null
90,Sebastien,,De Maio,3166,1987-03-05,190,20707,right,S. De Maio,null
75,Walace,,Souza Silva,2450,1995-04-04,188,327009,right,Walace,null
82,Tim,,Kleindienst,2453,1995-08-31,194,228765,right,T. Kleindienst,null
95,Jonathan,,Tah,2446,1996-02-11,194,228768,right,J. Tah,null
87,Moritz,,Nicolas,2454,1997-10-21,193,327077,right,M. Nicolas,null
75,Alfonso,,Pedraza Sag,696,1996-04-09,182,359847,left,Alfonso Pedraza,1604
80,Heinz,,Lindner,6411,1990-07-17,187,64959,right,H. Lindner,9109
72,Florian,,Klein,8736,1986-11-17,182,64972,right,F. Klein,null
100,J\u00e1n,,Novota,,1983-11-29,199,64985,right,J. Novota,null
80,Guido,,Burgstaller,2449,1989-04-29,187,64995,right,G. Burgstaller,9109
86,Stefan,,Ilsanker,2975,1989-05-18,189,65027,right,S. Ilsanker,null
71,Florian,,Kainz,2443,1992-10-24,176,65055,right,F. Kainz,9109
70,Jonathan,,Calleri,714,1993-09-23,173,228902,right,J. Calleri,null
83,Martin,,Hinteregger,2481,1992-09-07,184,65075,left,M. Hinteregger,null
70,Jakob,,Jantscher,8742,1989-01-08,181,65084,right,J. Jantscher,null
76,Adam,,Maru\u0161i\u0107,3162,1992-10-17,185,228928,right,A. Maru\u0161i\u0107,17371
63,Du\u0161an,,\u0160vento,,1985-08-01,178,65090,left,D. \u0160vento,null
83,Jean-Philippe,,Gbamin,2460,1995-09-25,186,228980,right,J. Gbamin,null
87,Michael,,Gregoritsch,2481,1994-04-18,193,65180,left,M. Gregoritsch,9109
89,Robert,,Zulj,2482,1992-02-05,189,65207,right,R. Zulj,null
72,Caner,,Erkin,4489,1988-10-04,181,32523,left,C. Erkin,null
75,G\u00f6khan,,G\u00f6n\u00fcl,4489,1985-01-04,175,32524,right,G. G\u00f6n\u00fcl,null
75,Moussa,,Sow,16925,1986-01-19,180,32544,right,M. Sow,19314
74,Onur Recep,,K\u0131vrak,4488,1988-01-01,187,32547,right,O. K\u0131vrak,null
68,Volkan,,\u015een,,1987-07-07,175,32566,right,V. \u015een,null
84,Cenk,,G\u00f6nen,,1988-02-21,190,32574,right,C. G\u00f6nen,null
83,Sidnei Rechel,,da Silva J\u00fanior,677,1989-06-23,185,32577,right,Sidnei,null
75,\u0130smail,,K\u00f6yba\u015f\u0131,4487,1989-07-10,178,32580,left,\u0130. K\u00f6yba\u015f\u0131,4687
